book_id,name,category,author,publisher,discount,price,price_normal,point,description,review,img
91,AI 원더랜드,Software Engineering,안재홍,2024.05.15,10%,"22,500원","정가25,000원","1,250p","누구나 창작 활동을 할 수 있는 생성형 AI 아트 시대! 생성형 AI가 예술과 디자인 분야에서 혁신을 이끌고 있음에도 불구하고, 이를 제대로 이해하고 활용하는 방법에 대한 정보가 부족합니다. 이 책은 내가 원하는 이미지를 제대로 만들고, 이를 내 실무에 바로 써먹는 방법을 안내합니다. 더 많은 사람이 생성형 AI를 활용하여 창작과 업무에 혁신을 가져올 수 있도록 돕는 것이 이 책의 목표입니다. 첫 번째 파트에서는 생성형 AI의 기본 개념과 실황, AI 아티스트에 대해 개괄적으로 설명합니다. 두 번째 파트에서는 대표적인 이미지 생성 AI 툴 미드저니의 기본 사용법을 익힙니다. 프롬프트 작성 팁과 각 파라미터에 대한 자세한 설명은 물론, 미드저니 버전 6에 새롭게 추가된 네 개의 파라미터와 미드저니 웹 사이트 활용 가이드까지 알차게 담았습니다. 또, 아트 기본기가 없는 초보자도 원하는 이미지를 제대로 만들 수 있도록 구도, 선, 색, 조명, 렌즈 등 아트 기본 개념을 쉽게 배우고 프롬프트에 반영하는 방법을 알아봅니다. 세 번째 파트에서는 두 가지 툴을 접목하여 AI 이미지의 완성도를 높이는 실무 프로젝트 예제를 다룹니다. 다양한 직무에서 폭넓게 사용할 수 있는 8개의 AI 툴 사용법도 함께 소개합니다. 마지막 파트에서는 AI의 저작권과 초상권에 대해 알아보고 빠르게 변화하는 생성형 AI 시대에 적응할 수 있는 팁을 알아봅니다.",10,kyobo/book_img_091.jpg
92,정보통신 선진화 30년 시리즈 3: 21세기를 위한 차세대 정보통신,Software Engineering,이정욱,2024.05.16,10%,"45,000원","정가50,000원","2,500p",,0.0,kyobo/book_img_092.jpg
93,정보통신 선진화 30년 시리즈 2: 초고속 정보통신 시대의 실현,Software Engineering,이정욱,2024.05.16,10%,"45,000원","정가50,000원","2,500p",,0.0,kyobo/book_img_093.jpg
94,정보통신 선진화 30년 시리즈 1: 전 국민 자동전화공급 조기완성,Software Engineering,이정욱,2024.05.16,10%,"45,000원","정가50,000원","2,500p",,0.0,kyobo/book_img_094.jpg
95,생성형 AI 프롬프트 디자인의 이해(큰글자책),Software Engineering,노규성,2024.05.14,10%,"22,500원","정가25,000원","1,250p","생성형 AI는 데이터를 기반으로 새로운 콘텐츠를 창출하는 기술로 생활과 업무에 혁신적 변화를 가져오고 있다. 이 기술을 효과적으로 활용하기 위해 프롬프트를 잘 설계해야 한다. 이 책은 명확하고 구체적, 윤리적인 프롬프트 작성의 중요성을 강조하며 AI를 유능한 비서처럼 다루기 위한 프롬프트 디자인 전략을 제공한다. AI와의 대화법, 상황별 전략, 고급 활용법을 포함한 프롬프트 디자인을 통해 독자가 AI 시대의 혁신가로서 성장할 발판을 제공한다.",0.0,kyobo/book_img_095.jpg
96,머신러닝 리스크 관리 with 파이썬,Software Engineering,패트릭 홀 외,2024.05.10,10%,"37,800원","정가42,000원","2,100p","모든 기술이 그렇듯이 ML도 의도하지 않은 오용이나 의도적인 남용 때문에 실패할 수 있습니다. 조직과 대중이 이 흥미로운 기술의 진정한 이점을 활용하려면 그러한 위험 요인을 완화해야 합니다. 이 책이 준수하려는 초기 표준이 최근 조금씩 구체화되기 시작했지만, 머신러닝 실무에서는 아직 널리 인정받는 전문 자격증이나 모범 사례가 부족합니다. 따라서 머신러닝 기술이 세상에 배포될 때 해당 기술의 결과에 대한 책임을 실무자가 떠안아야 하는 실정입니다. 이 책은 실무자가 AI 모델 위험관리 프로세스를 제대로 이해하고, 일반적인 파이썬 도구를 사용해 설명 가능한 모델을 학습하며 안전성, 편향 관리, 보안, 프라이버시 문제를 관리하는 새로운 방법을 제공합니다. ML의 리스크를 제거하는 미묘한 접근 방식을 취함으로써, 책임감 있고 지속 가능한 방식으로 ML 시스템을 성공적으로 배포할 수 있는 귀중한 리소스를 독자들에게 제공합니다. 주요 내용 ● 책임 있는 AI를 위한 기술적 접근 방식 이해하기 ● 성공적이고 영향력 있는 AI 위험 관리 사례를 만드는 방법 알아보기 ● AI 기술 채택을 위한 기존 표준, 법률 및 평가 관련 기본 가이드 확인하기 ● 새로운 NIST AI 위험 관리 프레임워크 살펴보기 ● 깃허브 및 코랩의 대화형 리소스 활용하기",0.0,kyobo/book_img_096.jpg
97,러스트 웹 개발,Software Engineering,바스티안 그루버,2024.05.21,10%,"29,700원","정가33,000원","1,650p","러스트는 시스템 프로그래밍을 위한 안전하고 빠르며 생산적인 언어다. 또한, 개발자들이 가장 배우고 싶은 언어 1위이기도 하다. 이 책은 러스트로 웹 애플리케이션을 처음부터 끝까지 따라 하며 만들 수 있도록 도와준다. 먼저 애플리케이션의 뼈대인 기본적인 사항부터 구현한 다음, 러스트의 기능과 장점을 활용해 코드를 점진적으로 개선해 나간다. API를 외부에 공개하고, 데이터베이스를 연결하여 데이터를 저장하고, 애플리케이션을 테스트하고 배포하는 데 필요한 모든 과정을 다루며, 라우팅, 미들웨어, 데이터베이스, 비동기 작업 등 필요한 내용으로 가득차 있다. 또한, 따라 하는 실습에 그치지 않고 애플리케이션을 개발하는 동안 만나는 다양한 상황과 시행착오를 겪는 과정을 보여주면서 러스트의 장점을 살린 솔루션을 제공하기 때문에 여러분도 이 솔루션을 이해하여 자신의 프로젝트에 적용하고, 러스트를 더 깊이 있게 이해할 수 있을 것이다.",10,kyobo/book_img_097.jpg
98,챗GPT로 레벨업,Software Engineering,권정민,2024.04.30,10%,"16,200원","정가18,000원",900p,"우리의 삶과 직업을 대체하는 인공지능, 더는 SF 영화 속 상상이 아닌 현실로 다가왔다.최근 기술과 시장이 빠르게 성장해 산업 곳곳에 인공지능 기술이 자리 잡으며 기우가 아니게 된 것이다. 하지만 인공지능을 위협적인 도구가 아닌 ‘내가 더 나은 사람이 되게 하는 도구’로 본다면 어떨까? 이 기술의 활용법을 잘 알고 생활에 적용한다면 더 이상 AI가 직업과 삶을 빼앗아 갈까 봐 걱정하지 않아도 된다. AI는 멘토이자 동기부여자, 계획 도우미, 생각 도우미가 돼 더 나은 사람이 될 수 있게 한다. 『챗GPT로 레벨업』은 가장 잘 알려진 인공지능 챗봇인 챗GPT를 이용해 일상을 쉽고 편하게 바꾸는 방법을 소개한다. 특히 학업, 업무, 사회생활, 인생 목표와 같이 삶을 살아가면서 필요한 부분들을 챕터별로 나눠 소개한다. 또, 챗GPT에 대한 이해도가 높지 않은 독자도 쉽게 접근할 수 있도록 ‘주식 투자 조언해 줘’, ‘지금은 여름이야. 계절을 고려해서 다이어트 식단을 짜 줘’ 등과 같은 구체적이고 실생활에 유용한 프롬프트 예시를 제시한다. 챗GPT의 가장 큰 특징인 한 가지 주제에 대해 대화를 이어갈 수 있다는 점을 활용할 수 있게 돕는다. 이 책은 챗GPT에 대한 진입장벽을 낮추고 슬기롭게 활용할 수 있게 한다. 일상 속 주제들로 이뤄져 있기에 다양한 취향과 관심사, 단계별 기술 수준의 독자 모두에게 매력 있게 다가올 수 있다. 많은 프롬프트 질문 예시가 수록돼 있어 평소 프롬프트 넣는 것을 어려워하는 사람에게도 도움이 될 것이다. 저자 권정민은 “독자들이 챗GPT라는 도구를 활용해 더 나은 사람, 더 나은 사회를 만들어 가기를 바란다”고 전했다. 쉽고 빠르게 더 나은 사람이 될 방법, 『챗GPT로 레벨업』에서 만나볼 수 있다.",0.0,kyobo/book_img_098.jpg
99,요즘 AI 페어 프로그래밍,Software Engineering,서지연,2024.05.10,10%,"21,600원","정가24,000원","1,200p","2022년 깃허브 리서치에 따르면 깃허브 코파일럿을 사용하는 개발자는 55% 더 빠르고, 달성율은 75% 더 높습니다. 이미 포춘 500대 기업 1/3이 AI 코딩 도구를 사용합니다. AI와 페어 프로그래밍하세요. 차원이 다른 생산성을 발휘할 수 있게 됩니다. AI 협업 도구를 잘 활용하면 동료의 시간을 빼앗지 않고도, 언제든 나에게 필요한 코드와 지식을 빠르고 정확하게 확보할 수 있습니다. 이 책은 효과적으로 원하는 결과물을 얻어내는 LLM 프롬프트 엔지니어링 기법을 배우고 나서, 깃허브 코파일럿, 챗GPT, 클로드를 활용해 프로그래밍을 더 빠르고 즐겁게 할 수 있는 방법을 예제를 곁들여 설명합니다. 완독하고 나면 AI 페어 프로그래밍 시대에 개발자로 살아가는 놀라우면서도 가장 기본적인 생존 방식을, 터득하게 될 겁니다.",0.0,kyobo/book_img_099.jpg
100,"대격변 AI 시대, 데이터로 사고하고 데이터로 리드하라",Software Engineering,알렉스 거트맨 외,2024.05.03,10%,"18,000원","정가20,000원","1,000p","데이터 과학 뒤에 감춰진 장막을 걷어내고 “데이터에 대해 비판적으로 사고하고 말하고 이해하고 행동하기 위한 지식과 노하우”를 알려준다. 조직 구성원의 성향을 파악하는 일부터 알고리즘 이면의 수학 원리에 이르기까지, 실무에서 활용되는 데이터와 통계에 관한 모든 것을 한 권에 간추렸다. 이 책에서는 데이터 과학 비즈니스를 잘 헤쳐 나갈 수 있는 분석 도구, 용어, 사고방식을 습득하고 데이터에 관련된 어려운 문제를 조금 더 깊게 이해할 수 있다. 학습을 통해 데이터와 분석 결과에 대해 비판적으로 사고하고 데이터에 관한 모든 일에 대해 똑똑하게 자신의 의견을 말할 수 있게 될 것이다.",8.75,kyobo/book_img_100.jpg
101,그림으로 이해하는 알고리즘,Software Engineering,이시다 모리테루 외,2024.04.30,10%,"19,800원","정가22,000원","1,100p","알고리즘은 같은 목적을 달성하더라도 서로 다르다. 어떤 알고리즘은 실행 시간이 짧지만 메모리를 많이 사용하고, 어떤 알고리즘은 실행 시간이 길지만 메모리를 적게 사용한다. 다양한 알고리즘을 안다는 건 프로그램을 만들 때 선택지가 늘어난다는 의미다. 효율적인 알고리즘을 실행하기 위해서는 그에 맞는 적절한 자료 구조를 사용해야 한다. 즉, 상황에 맞게 최적의 알고리즘과 자료구조를 선택할 수 있는 능력은 좋은 프로그래머가 되기 위한 조건 중 하나다. 이 책은 ‘알고리즘 도감’이라는 애플리케이션을 기반으로 작성했다. 앱은 애니메이션을 사용해 알고리즘의 동작을 설명하는데, 이 책은 그림을 충분히 사용해 동작하는 앱만큼 알기 쉽게 만들었다. 또한 앱에는 없는 ‘알고리즘이란 무엇인가’, ‘알고리즘의 계산 시간’, ‘그래프의 기초’ 같은, 알고리즘 학습 전 알아야 하는 기본 내용을 새롭게 작성했다. 개정2판에는 1판과 앱에서 다루지 않은 ‘데이터 압축’을 추가하고 ‘최소 신장트리’, ‘매칭’ 같은 그래프 문제와 ‘문자열 매칭’을 새로 추가했다.",10,kyobo/book_img_101.jpg
102,예약판매 데브옵스 핸드북 2/e,Software Engineering,진 킴 외,2024.05.31,10%,"31,500원","정가35,000원","1,750p","데브옵스(DevOps)란 소프트웨어의 개발(Development)과 운영(Operations)의 합성어로 소프트웨어 개발자와 정보 기술 전문가 사이의 소통과 협업, 그리고 통합을 통해 지속적이고 안정적으로 소프트웨어를 개발하고 운용하는 환경과 문화를 나타낸다. 2016년 1판 출간 이후 최신 연구 결과와 프랙티스, 사례 연구들을 기반으로 내용을 다듬고 보강해 2판을 출간했다. 2020년 COVID-19 팬데믹 이후 모든 것이 변해버린 오늘날, 이 책을 통해 데브옵스의 개념뿐만 아니라 데브옵스가 갖는 현대적인 의의는 물론 실제 개발에서 활용 가능한 다양한 개념과 원칙에 대한 통찰력을 얻을 수 있을 것이다.",0.0,kyobo/book_img_102.jpg
103,예제가 가득한 챗GPT 프롬프트 길라잡이,Software Engineering,이승우,2024.05.20,10%,"25,200원","정가28,000원","1,400p","수많은 챗GPT 사용 안내서 사이에서 지금 혼란스러운 독자들을 위해 만든 책이다. 챗GPT의 기초 이론부터 핵심 사용법인 프롬프트 작성법과 GPT4의 신규 기능까지, 챗GPT를 단 한 권으로 총망라했다. 다른 서비스를 일체 사용하지 않고,, 오직 챗GPT에만 집중하여 독자의 활용도를 극대화한다. 그리고 실제 생활이나 업무에서 바로 쓸 수 있는 330개 이상의 다양한 프롬프트를 제공한다. 제공되는 예시문은 작성 단계를 나눠 독자가 상황에 맞춰 자유자재로 변경할 수 있도록 했다. 예시문뿐만 아니라, 프롬프트를 쉽게 작성할 수 있는 공식과 언제든 재사용 가능한 템플릿도 제공한다. 더 좋은 질문을 보다 쉽게 작성하기 위해 챗GPT의 기초적인 이론 및 작동 원리와 사용법으로 책을 시작한다. 본문 중간에 삽입된 QR코드로 유튜브 강의도 볼 수 있어, 챗GPT를 처음 접하는 사용자도 어려움 없이 따라올 수 있게 했다. 용도별, 분야별로 나눠 제공하는 풍부한 프롬프트에 더불어 챗GPT 모바일앱, 유용한 GPTs, 최신 GPT4의 기능을 반영한 활용법까지 제안하기 때문에 이미 일정 수준까지 사용해 본 경험이 있는 사용자에게도 도움이 될 ‘챗GPT 길라잡이’이다.",10,kyobo/book_img_103.jpg
104,확률론적 머신러닝: 기본편,Software Engineering,케빈 머피,2024.05.31,10%,"72,000원","정가80,000원","4,000p","머신러닝의 원론과도 같은 책이다. 저자 케빈 머피는 브리티시컬럼비아대학교(University of British Columbia)에서 교수로 재직한 후 구글 딥마인드에서 팀을 이끌고 있는 저명한 학자로, 그의 머신러닝 관련 저서는 많은 독자에게 널리 사랑받아 왔다. 이 책은 딥러닝 뿐만 아니라 머신러닝 학습을 위한 기초적인 수학적 토대 및 다양한 방법론을 폭넓게 다루고 있으며, 머신러닝 학습에 깊이를 더하고자 하는 독자들에게 최고의 선택이 될 것이다.",0.0,kyobo/book_img_104.jpg
105,AI 코딩 어시스턴트 깃허브 코파일럿 제대로 활용하기,Software Engineering,다니엘 진가로 외,2024.05.21,10%,"25,200원","정가28,000원","1,400p","컴퓨터 프로그램을 작성하는 방식이 완전히 바뀌었습니다. 깃허브 코파일럿(GitHub Copilot)은 사람의 말로 프로그램이 수행하기를 원하는 작업을 설명하면 AI가 즉시 코드를 생성합니다. 이 책은 코드를 작성해 본 적이 없는 사람도 AI를 사용해 파이썬 프로그램을 만들고 개선할 수 있는 길을 보여줍니다. 프로그래밍의 자잘한 세부 사항에 시간을 낭비하는 대신, AI 어시스턴트로 아이디어를 즉시 실현하는 방법을 배워보세요. 책을 따라 하다 보면 AI 어시스턴트가 생성하는 내용을 이해하고 개선할 수 있을 만큼 파이썬 언어도 익힐 수 있습니다. 컴퓨터에서 파일을 옮기고 새로운 프로그램을 설치할 수 있는 사람이라면 누구나 유용한 소프트웨어 작성법을 배울 수 있습니다! ★ 이 책에서 다루는 내용 ★ ◎ 작업 코드에 대한 프롬프트 ◎ AI의 도움을 받아 수동으로 코드 수정하기 ◎ 프로그램에 대한 AI 테스트 ◎ 지루한 세부 작업을 AI에 맡기기",5,kyobo/book_img_105.jpg
