product_id,product_number,category,name,base_price,price,unit_price,arrival,rating,reward,url
1646,7385218957,beauty,"참존 마유 골든 컴플렉스 크림, 70ml, 1개","44,000","12,780","(10ml당 1,826원)",내일(토) 도착 보장,(12557),최대 639원 적립,coupang_img\7385218957.jpg
1647,7701372152,beauty,"OBge 내추럴 커버 파운데이션 SPF50+ PA++++ 13g, 3호 샌드, 1개","46,000","28,330","(10g당 21,792원)",내일(토) 도착 보장,(13927),"최대 1,374원 적립",coupang_img\7701372152.jpg
1648,5585393755,beauty,"닥터방기원 아크네 케어 포밍 클렌저, 2개, 200ml","25,900","11,400",(10ml당 285원),내일(토) 도착 보장,(10954),최대 570원 적립,coupang_img\5585393755.jpg
1649,7212295836,beauty,"바닐라코 커버리셔스 파워 핏 파운데이션 30ml, 21 아이보리, 1개","34,000","18,650","(10ml당 6,217원)",내일(토) 도착 보장,(10100),최대 933원 적립,coupang_img\7212295836.jpg
1650,5455902399,beauty,"롬앤 베러 댄 아이팔레트, 06 피오니 누드 가든, 1개","30,000","15,940","(1개당 15,940원)",내일(토) 도착 보장,(12640),최대 797원 적립,coupang_img\5455902399.jpg
1651,6453100673,beauty,"듀이트리 어반쉐이드 쿨카밍 선스틱 SPF50+ PA++++, 20g, 2개","24,000","17,170","(10g당 4,293원)",내일(토) 도착 보장,(1706),최대 859원 적립,coupang_img\6453100673.jpg
1652,6850315695,beauty,"바닐라코 커버리셔스 얼티밋 화이트 쿠션 파운데이션 14g, 21 아이보리, 1개","30,000","17,100","(10g당 12,214원)",내일(토) 도착 보장,(5200),최대 855원 적립,coupang_img\6850315695.jpg
1653,7480127262,beauty,"유리아쥬 데오도란트 두세르 50ml, 1개","50,000","35,000","(10ml당 7,000원)",6/7 도착 예정,(292),"최대 1,750원 적립",coupang_img\7480127262.jpg
1654,2211276100,beauty,"아토팜 수딩 젤 로션, 200ml, 1개","30,000","16,870",(10ml당 844원),내일(토) 도착 보장,(17862),최대 844원 적립,coupang_img\2211276100.jpg
1655,6642824310,beauty,"닥터방기원 나노 버블 마일드 클렌징 폼, 500ml, 1개","24,000","13,340",(10ml당 267원),내일(토) 도착 보장,(5940),최대 667원 적립,coupang_img\6642824310.jpg
1656,5273142550,beauty,"메디힐 비타 토닝 에센스 마스크팩 20ml, 1개입, 15개","22,500","12,270",(1개당 818원),내일(토) 도착 보장,(4048),최대 614원 적립,coupang_img\5273142550.jpg
1657,11243305,beauty,"머지 더 퍼스트 젤 아이라이너 2p, G2 더치브라운, 2개","11,800","9,540","(1개당 4,770원)",내일(토) 도착 보장,(37626),최대 477원 적립,coupang_img\11243305.jpg
1658,7412476259,beauty,"센텔리안24 마데카 마이크로 스타톡 세럼, 50ml, 2개","64,000","39,800","(10ml당 3,980원)",6/4(화) 도착 예정,(15206),"최대 1,990원 적립",coupang_img\7412476259.jpg
1659,6703666403,beauty,"나드 딥 클리어 립 앤 아이리무버, 500ml, 1개","18,000","9,900",(10ml당 198원),내일(토) 도착 보장,(3838),최대 495원 적립,coupang_img\6703666403.jpg
1660,6633183483,beauty,"닥터지 약산성 클렌징 젤 폼, 300ml, 1개","36,000","15,750",(10ml당 525원),내일(토) 도착 보장,(13119),최대 788원 적립,coupang_img\6633183483.jpg
1661,7178780346,beauty,"미바 왕쿠션 시즌2 대용량 25g 본품, 23호 차분한 피부, 1개","17,000","16,220","(10g당 6,488원)",내일(토) 도착 보장,(8671),최대 811원 적립,coupang_img\7178780346.jpg
1662,7748196836,beauty,"이니스프리 New 그린티 히알루론산 스킨, 170ml, 1개","19,000","11,560",(10ml당 680원),내일(토) 도착 보장,(1795),최대 578원 적립,coupang_img\7748196836.jpg
1663,1473062788,beauty,"닥터지 그린 마일드 업 선 플러스 SPF50+ PA++++, 35ml, 1개","24,000","12,500","(10ml당 3,571원)",내일(토) 도착 보장,(38708),최대 619원 적립,coupang_img\1473062788.jpg
1664,4352455743,beauty,"에스트라 아토베리어 365 크림 미스트, 120ml, 1개","18,000","13,450","(10ml당 1,121원)",내일(토) 도착 보장,(497),최대 673원 적립,coupang_img\4352455743.jpg
1665,7148947280,beauty,"토니모리 더촉촉 그린티 노워시 클렌징 티슈 세트, 100매, 2개","17,800","11,900",(10매당 595원),내일(토) 도착 보장,(29060),최대 595원 적립,coupang_img\7148947280.jpg
1666,7853426780,beauty,"아이오페 맨 올데이 퍼펙트 올인원, 120ml, 1개","38,000","22,990","(10ml당 1,916원)",내일(토) 도착 보장,(28481),"최대 1,092원 적립",coupang_img\7853426780.jpg
1667,1986215,beauty,"메디플라워 모델링 콜라겐 마스크팩, 1개입, 1개","25,000","11,900","(1개당 11,900원)",내일(토) 도착 보장,(10209),최대 595원 적립,coupang_img\1986215.jpg
1668,6268053607,beauty,"센텔리안24 더 마데카 크림, 50ml, 1개","35,000","9,600","(10ml당 1,920원)",내일(토) 도착 보장,(32032),최대 480원 적립,coupang_img\6268053607.jpg
1669,6805133888,beauty,"머지 더 퍼스트 브로우 펜슬 0.3g, B1 아콘 브라운, 2개","13,800","9,900","(1개당 4,950원)",내일(토) 도착 보장,(44443),최대 495원 적립,coupang_img\6805133888.jpg
1670,7144144379,beauty,"비플레인 녹두 약산성 클렌징폼 더블 세트, 80ml, 2개","30,000","16,480","(10ml당 1,030원)",내일(토) 도착 보장,(19948),최대 824원 적립,coupang_img\7144144379.jpg
1671,7322034819,beauty,"웰라쥬 리얼 히알루로닉 100 크림, 80ml, 1개","85,000","29,200","(10ml당 3,650원)",6/7 도착 예정,(571),"최대 1,460원 적립",coupang_img\7322034819.jpg
1672,4846590525,beauty,"셀퓨전씨 스킨 블레미쉬 밤 인텐시브 비비크림 40ml, 1개","32,000","19,000","(10ml당 4,750원)",내일(토) 도착 보장,(2440),최대 921원 적립,coupang_img\4846590525.jpg
1673,6529728287,beauty,"다슈 맨즈 비타 붐 톤업크림 SPF50+ PA++++ 50ml, 1개","24,000","14,800","(10ml당 2,960원)",내일(토) 도착 보장,(5920),최대 644원 적립,coupang_img\6529728287.jpg
1674,6283035712,beauty,"프롬갓 갓크림 T 30ml fromgod god cream T 단품, 1개","33,000","27,390","(10ml당 9,130원)",6/4(화) 도착 예정,(670),"최대 1,370원 적립",coupang_img\6283035712.jpg
1675,7272964688,beauty,"셀라보 워터 다이브 스킨케어 선크림 60g, 1개","45,900","22,430","(10g당 3,738원)",6/4(화) 도착 예정,(845),"최대 1,121원 적립",coupang_img\7272964688.jpg
1676,6069716359,beauty,"조마드 옴므 블루밍나잇 오드 퍼퓸, 50ml, 1개","64,000","39,380","(10ml당 7,876원)",내일(토) 도착 보장,(9646),"최대 1,969원 적립",coupang_img\6069716359.jpg
1677,7240152499,beauty,"에스네이처 아쿠아 라이스 약산성 클렌징폼, 160ml, 1개","19,000","14,100",(10ml당 881원),내일(토) 도착 보장,(1402),최대 705원 적립,coupang_img\7240152499.jpg
1678,6531750032,beauty,"나드 알로에베라 98% 수딩젤, 1개, 1000ml","18,000","9,900",(10ml당 99원),내일(토) 도착 보장,(2718),최대 495원 적립,coupang_img\6531750032.jpg
1679,231383600,beauty,"미프 UV쉴드 남자 선크림 SPF50+ PA++++, 50ml, 2개","44,000","22,000","(10ml당 2,200원)",내일(토) 도착 보장,(2695),"최대 1,045원 적립",coupang_img\231383600.jpg
1680,1688783769,beauty,"AHC 허브 솔루션 알로에 베라 토너, 500ml, 1개","32,000","9,700",(10ml당 194원),내일(토) 도착 보장,(9475),최대 485원 적립,coupang_img\1688783769.jpg
1681,6380289545,beauty,"AHC 온리 포 맨 올인원 에센스, 200ml, 1개","63,300","15,850",(10ml당 793원),내일(토) 도착 보장,(25315),최대 793원 적립,coupang_img\6380289545.jpg
1682,11243305,beauty,"머지 더 퍼스트 젤 아이라이너 0.5g, G1 블랙문, 2개","11,800","9,490","(1개당 4,745원)",내일(토) 도착 보장,(37626),최대 475원 적립,coupang_img\11243305.jpg
1683,1313593313,beauty,"그라시아 지젤리 베이스젤 14ml, 1개","20,000","8,670",(1ml당 619원),내일(토) 도착 보장,(6455),최대 434원 적립,coupang_img\1313593313.jpg
1684,5652683426,beauty,"에스트라 아토베리어365 하이드로 에센스, 200ml, 1개","32,000","20,790","(10ml당 1,040원)",내일(토) 도착 보장,(3395),"최대 1,040원 적립",coupang_img\5652683426.jpg
1685,261397396,beauty,"퓨어멜로우 데일리 톤업 촉촉 선크림 SPF50+ PA++++, 50ml, 2개","31,800","12,900","(10ml당 1,290원)",내일(토) 도착 보장,(6386),최대 645원 적립,coupang_img\261397396.jpg
1686,6570235846,beauty,"닥터방기원 시카마이드 데일리 에센스 선크림 SPF50+ PA++++, 50g, 2개","32,000","15,100","(10g당 1,510원)",내일(토) 도착 보장,(5570),최대 641원 적립,coupang_img\6570235846.jpg
1687,7233067152,beauty,"손앤박 리얼 아이래쉬 세럼 속눈썹 영양제 블랙, 1개, 15g","18,000","11,900",(1g당 793원),내일(토) 도착 보장,(2369),최대 595원 적립,coupang_img\7233067152.jpg
1688,6570283726,beauty,"닥터방기원 시카마이드 블레미쉬 카밍 올인원, 300ml, 1개","32,000","15,890",(10ml당 530원),내일(토) 도착 보장,(3162),최대 675원 적립,coupang_img\6570283726.jpg
1689,7909922815,beauty,"[공식몰] 컬러딥 찐커버 스틱, 1개, 21호","37,900","19,000","(10g당 44,186원)",6/7 도착 예정,(57),최대 950원 적립,coupang_img\7909922815.jpg
1690,7769180099,beauty,"프란츠 네이키드 선쉴드 펩타이드 선크림 (50ml), 1개, 50ml","21,450","14,560","(10ml당 2,912원)",6/4(화) 도착 예정,(12),최대 728원 적립,coupang_img\7769180099.jpg
1691,7151226287,beauty,"센카 퍼펙트 휩 페이셜 워시, 120g, 4개","35,200","23,340",(10g당 486원),내일(토) 도착 보장,(67148),"최대 1,167원 적립",coupang_img\7151226287.jpg
1692,1514354654,beauty,"폴메디슨 옴므 워터화이트닝 스킨로션 올인원 에센스, 211ml, 2개","50,000","17,900",(10ml당 424원),내일(토) 도착 보장,(14372),최대 805원 적립,coupang_img\1514354654.jpg
1693,6936824598,beauty,"일리윤 세라마이드 아토로션 무향, 528ml, 2개","49,800","31,370",(10ml당 297원),내일(토) 도착 보장,(93627),"최대 1,569원 적립",coupang_img\6936824598.jpg
1694,7403222365,beauty,"그라펜 트리플 핸섬 남성 립밤 4.3g, 혼합색상, 1개","16,000","10,840","(1g당 2,521원)",내일(토) 도착 보장,(5347),최대 542원 적립,coupang_img\7403222365.jpg
1695,7242692033,beauty,"김정문알로에 아쿠아 마일드 그린 선크림 SPF50+ PA++++, 40ml, 1개","25,000","11,900","(10ml당 2,975원)",내일(토) 도착 보장,(496),최대 595원 적립,coupang_img\7242692033.jpg
1696,7151226901,beauty,"센카 퍼펙트 휩 콜라겐 인 클렌징 폼, 120g, 2개","19,400","15,480",(10g당 645원),내일(토) 도착 보장,(10261),최대 774원 적립,coupang_img\7151226901.jpg
1697,7312474179,beauty,"이니스프리 히알루론 수분 선크림 SPF50+ PA++++, 1개, 50ml","24,000","15,770","(10ml당 3,154원)",내일(토) 도착 보장,(1679),최대 789원 적립,coupang_img\7312474179.jpg
1698,82882751,beauty,"미프 비타맥스 남성용 올인원 로션 본품 200ml + 리필 150ml, 1세트","38,000","24,700","(1세트당 24,700원)",내일(토) 도착 보장,(34739),"최대 1,111원 적립",coupang_img\82882751.jpg
1699,7545917765,beauty,"마몽드 로즈워터 토너, 500ml, 1개","30,000","16,200",(10ml당 324원),내일(토) 도착 보장,(8645),최대 729원 적립,coupang_img\7545917765.jpg
1700,118538024,beauty,"미프 비타맥스 올인원 로션 짐승 용량 보습 스킨케어 세트, 200ml, 2개","64,000","28,400",(10ml당 710원),내일(토) 도착 보장,(2396),"최대 1,345원 적립",coupang_img\118538024.jpg
1701,6570249554,beauty,"닥터방기원 시카마이드 딥 모이스처 밸런싱 올인원, 300ml, 1개","32,000","16,400",(10ml당 547원),내일(토) 도착 보장,(2843),최대 697원 적립,coupang_img\6570249554.jpg
1702,7895463249,beauty,"아크로패스 큐어 패치 6p, 6개입, 1개","12,000","9,510","(1개당 1,585원)",내일(토) 도착 보장,(3215),최대 475원 적립,coupang_img\7895463249.jpg
1703,7922787304,beauty,"밀라네제 스킨랩 남성 올인원 로션 대용량, 500ml, 2개","26,900","24,560",(10ml당 246원),내일(토) 도착 보장,(2144),"최대 1,160원 적립",coupang_img\7922787304.jpg
1704,2020075305,beauty,"포맨트 포맨 시그니처 퍼퓸 코튼허그 블랙, 1개, 50ml","42,000","35,140","(10ml당 7,028원)",6/4(화) 도착 예정,(2747),"최대 1,757원 적립",coupang_img\2020075305.jpg
1705,6962043659,beauty,"메이크프렘 인테카 수딩크림 기획 (80ml+31ml), 1개, 80ml","32,000","24,500","(10ml당 3,063원)",6/4(화) 도착 예정,(1917),"최대 1,150원 적립",coupang_img\6962043659.jpg
1706,4343134537,beauty,"아리얼 스트레스 릴리빙 퓨어풀 클렌징 티슈, 80매, 3개","26,700","12,930",(10매당 539원),내일(토) 도착 보장,(24897),최대 646원 적립,coupang_img\4343134537.jpg
1707,550065,beauty,"이자녹스 옴므 2종 세트, 1세트","41,000","21,640","(1세트당 21,640원)",내일(토) 도착 보장,(2534),"최대 1,082원 적립",coupang_img\550065.jpg
1708,8017682034,beauty,"메디필 레드 락토 콜라겐 클리어 폼 클렌저 2.0, 300ml, 1개","24,000","11,880",(10ml당 396원),내일(토) 도착 보장,(3150),최대 594원 적립,coupang_img\8017682034.jpg
1709,2168681,beauty,"아크네스 포밍워시 클렌저, 180ml, 1개","14,900","11,000",(10ml당 611원),내일(토) 도착 보장,(9228),최대 550원 적립,coupang_img\2168681.jpg
1710,53385089,beauty,"다슈 맨즈 아쿠아 딥 워터풀 올인원 로션, 153ml, 2개","50,000","23,810",(10ml당 778원),내일(토) 도착 보장,(22062),"최대 1,048원 적립",coupang_img\53385089.jpg
1711,6778662633,beauty,"바닐라코 프라임 프라이머 피니쉬 파우더, 1개","22,000","13,930","(10g당 11,608원)",내일(토) 도착 보장,(6889),최대 696원 적립,coupang_img\6778662633.jpg
1712,5690029804,beauty,"오브제 무드 체인지 립밤 3g, 블루베리, 2개","29,800","19,400","(1g당 3,233원)",내일(토) 도착 보장,(5804),최대 970원 적립,coupang_img\5690029804.jpg
1713,277627972,beauty,"한율 어린쑥 수분진정 2종 세트 토너 + 플루이드, 1세트","34,300","30,570","(1세트당 30,570원)",내일(토) 도착 보장,(2107),"최대 1,529원 적립",coupang_img\277627972.jpg
1714,7260513907,beauty,"AHC 마스터즈 프로 패치 8g + 선크림 SPF50+ PA++++ 1.5ml 4세트, 1세트","20,000","9,900","(10g당 12,375원)",내일(토) 도착 보장,(6393),최대 495원 적립,coupang_img\7260513907.jpg
1715,7178780346,beauty,"미바 왕쿠션 시즌2 대용량 25g 본품, 21호 화사한 피부, 1개","17,000","16,550","(10g당 6,620원)",내일(토) 도착 보장,(8671),최대 828원 적립,coupang_img\7178780346.jpg
1716,1395536853,beauty,"크리스마 1/2 화장솜, 100개입, 3개","12,000","8,900",(10개입당 297원),내일(토) 도착 보장,(3293),최대 445원 적립,coupang_img\1395536853.jpg
1717,7912980205,beauty,"은율 데일리 케어 콜라겐 미스트, 100ml, 3개","19,500","13,890",(10ml당 463원),내일(토) 도착 보장,(10199),최대 695원 적립,coupang_img\7912980205.jpg
1718,7966714601,beauty,"라로슈포제 NEW 시카플라스트 밤 B5+ 크림, 40ml, 1개","25,000","22,210","(10ml당 5,553원)",내일(토) 도착 보장,(2895),"최대 1,110원 적립",coupang_img\7966714601.jpg
1719,4880173278,beauty,"닥터지 레드 블레미쉬 수딩 토너, 400ml, 2개","24,820","22,880",(10ml당 286원),내일(토) 도착 보장,(18423),"최대 1,144원 적립",coupang_img\4880173278.jpg
1720,1519009033,beauty,"미샤 세이프 블록알엑스 커버 톤업 선크림 SPF50+ PA++++, 50ml, 1개","23,000","10,110","(10ml당 2,022원)",내일(토) 도착 보장,(3164),최대 490원 적립,coupang_img\1519009033.jpg
1721,7935599232,beauty,"클럽 쌩얼 루스 파우더 7g, 화이트 플로럴부케, 1개","19,700","11,820","(10g당 16,886원)",6/5(수) 도착 예정,(26),최대 591원 적립,coupang_img\7935599232.jpg
1722,6408836797,beauty,"닥터지 그린마일드 업 선 스틱 SPF50+ PA++++, 20g, 2개","24,800","22,810","(10g당 5,703원)",6/5(수) 도착 예정,(4401),"최대 1,140원 적립",coupang_img\6408836797.jpg
1723,6756343706,beauty,"부케가르니 나드 약산성 버블 클렌징폼, 500ml, 1개","19,000","9,900",(10ml당 198원),내일(토) 도착 보장,(10173),최대 495원 적립,coupang_img\6756343706.jpg
1724,7088737172,beauty,"AHC 마스터즈 에어리치 선스틱 SPF50+ PA++++, 14g, 1개","21,000","9,100","(10g당 6,500원)",내일(토) 도착 보장,(9902),최대 455원 적립,coupang_img\7088737172.jpg
1725,7471581860,beauty,"[300ml 대용량] 바이옴 레미디 피에이치 밸런싱 토너, 옵션1, 1개, 300ml","26,000","20,480",(10ml당 683원),6/4(화) 도착 예정,(291),최대 860원 적립,coupang_img\7471581860.jpg
1726,7381731329,beauty,"나인위시스 화이트 톤업 바디 세럼, 150ml, 1개","32,000","12,990",(10ml당 866원),내일(토) 도착 보장,(563),최대 650원 적립,coupang_img\7381731329.jpg
1727,6362267096,beauty,"메디힐 콜라겐 뮤신 에센스 마스크팩 20ml, 1개입, 15개","22,500","9,900",(1개당 660원),내일(토) 도착 보장,(5257),최대 495원 적립,coupang_img\6362267096.jpg
1728,6595687366,beauty,"에어뮤즈 멜라이드 패치 스탠다드, 5개입, 2개","15,800","14,800","(1개당 1,480원)",내일(토) 도착 보장,(2293),최대 740원 적립,coupang_img\6595687366.jpg
1729,6359795540,beauty,"식물나라 산소수페이스앤바디보송선스틱_1+1, 30g, 2개","30,000","24,250","(10g당 4,042원)",6/4(화) 도착 예정,(296),"최대 1,213원 적립",coupang_img\6359795540.jpg
